KEY;U_Temporalidad;U_Segmento;U_Estilo;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units; $$ ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
13571509OSFM10719114;SS25;ACCESSORIES;13571509;CARRIER PACK 150D NE LOGO BLK INTL;OSFM;OSFM;196998213796;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;CARRIER PACK;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;BLACK;RES;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;154.99;49.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;144; $7,142.40 ;4500464697;;;;;; 12/28/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;77.50;2107499;10719114;SS25 Japan;;
14201339OSFM10719114;SS25;ACCESSORIES;14201339;SHOE CASE BLK NE LOGO BLK INTL;OSFM;OSFM;197884596061;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;SHOE CASE;NO;DUFFEL/MONOSTRAP PACK;DUFFEL/MONOSTRAP PACK;;NONE;NEW ERA BRANDED;NONE;BLACK;RES;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;29.99;9.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;228; $2,188.80 ;4500464697;;;;;; 12/28/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;15.00;2107499;10719114;SS25 Japan;;
14201483OSFM10719114;SS25;ACCESSORIES;14201483;CORD PACK NE LOGO BLK INTL;OSFM;OSFM;197884598287;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;CORD BAG;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;BLACK;RES;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;139.99;44.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;192; $8,601.60 ;4500464697;;;;;; 12/28/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;70.00;2107499;10719114;SS25 Japan;;
14201485OSFM10719114;SS25;ACCESSORIES;14201485;CLUB DUFFLE BAG BLK NELOGO WHI INTL;OSFM;OSFM;197884598300;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;CLUB DUFFLE BAG;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;BLACK;RES;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;159.99;51.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;228; $11,673.60 ;4500464697;;;;;; 12/28/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;80.00;2107499;10719114;SS25 Japan;;
14201486OSFM10719114;SS25;ACCESSORIES;14201486;CLUB DUFFLE BAG BLK INTL;OSFM;OSFM;197884598317;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;CLUB DUFFLE BAG;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;BLACK;RES;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;159.99;51.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;FEBRUARY;144; $7,372.80 ;4500464697;;;;;; 12/28/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;80.00;2107499;10719114;SS25 Japan;;
14201578SM10723806;SS25;HEADWEAR;14201578;BUCKET01 ALL OVER MLB BLK INTL;SM-LXL;SM;197884599819;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;MLB ALL OVER;BLACK;2PM;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14201578ML10723806;SS25;HEADWEAR;14201578;BUCKET01 ALL OVER MLB BLK INTL;SM-LXL;ML;197884599802;JAPAN;JANUARY;1/01/2000;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;MLB ALL OVER;BLACK;2PM;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14538036OSFM10719115;SS25;ACCESSORIES;14538036;EXPLORER WAIST BAG NYLON TWL BLK INTL;OSFM;OSFM;198758627706;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;EXPLORER WAIST BAG;NO;WAIST BAG;WAIST BAG;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,648.00 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;25.00;2107499;10719115;SS25 Japan;;
14538037OSFM10719115;SS25;ACCESSORIES;14538037;EXPLORER WAIST BAG JACQ SAND INTL;OSFM;OSFM;198758627713;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;EXPLORER WAIST BAG;NO;WAIST BAG;WAIST BAG;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $2,304.00 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;25.00;2107499;10719115;SS25 Japan;;
14538052OSFM10719115;SS25;ACCESSORIES;14538052;CORD PACK STO 251 INTL;OSFM;OSFM;198758628000;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;CORD BAG;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;139.99;44.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $6,451.20 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;70.00;2107499;10719115;SS25 Japan;;
14538053OSFM10719115;SS25;ACCESSORIES;14538053;CORD PACK REAL TREE INTL;OSFM;OSFM;198758628017;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;CORD BAG;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;139.99;44.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $6,451.20 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;70.00;2107499;10719115;SS25 Japan;;
14538103OSFM10719115;SS25;ACCESSORIES;14538103;CARRIER PACK 1680D STO 251 INTL;OSFM;OSFM;198758628512;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;CARRIER PACK;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;154.99;49.6;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $11,308.80 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;77.50;2107499;10719115;SS25 Japan;;
14538112SM10723999;SS25;HEADWEAR;14538112;BUCKET01 TONAL SADPAD LCRM INTL;SM-LXL;SM;198758628666;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;SAN DIEGO PADRES;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $1,459.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538112ML10723999;SS25;HEADWEAR;14538112;BUCKET01 TONAL SADPAD LCRM INTL;SM-LXL;ML;198758628659;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;SAN DIEGO PADRES;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $1,459.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538113SM10723999;SS25;HEADWEAR;14538113;BUCKET01 TONAL NEYYAN BTNT INTL;SM-LXL;SM;198758628697;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;72; $921.60 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538113ML10723999;SS25;HEADWEAR;14538113;BUCKET01 TONAL NEYYAN BTNT INTL;SM-LXL;ML;198758628680;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;72; $921.60 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538114SM10723999;SS25;HEADWEAR;14538114;BUCKET01 TONAL LOSDOD BLK INTL;SM-LXL;SM;198758628727;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;144; $1,843.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538114ML10723999;SS25;HEADWEAR;14538114;BUCKET01 TONAL LOSDOD BLK INTL;SM-LXL;ML;198758628710;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;144; $1,843.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538115SM10723999;SS25;HEADWEAR;14538115;BUCKET01 TONAL DETTIG PEB INTL;SM-LXL;SM;198758628758;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;DETROIT TIGERS;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $1,459.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538115ML10723999;SS25;HEADWEAR;14538115;BUCKET01 TONAL DETTIG PEB INTL;SM-LXL;ML;198758628741;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB TONAL BUCKET;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;DETROIT TIGERS;NO COLOR;2V3;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;39.99;12.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $1,459.20 ;4500462495;;;;;; 03/07/2025;MAX SUCCEED ENTERPRISES LTD;VIETNAM;20.00;2107499;10723999;SS25 Japan;;
14538138SM10723999;SS25;HEADWEAR;14538138;BUCKET01 MANY PATCH NEYYAN NVY INTL;SM-LXL;SM;198758629441;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB REVERSIBLE HAT;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NO COLOR;2V3;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;59.99;19.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $2,188.80 ;4500462528;;;;;; 03/14/2025;Everbright Industrial Hong Kon;CHINA;30.00;2107499;10723999;SS25 Japan;;
14538138ML10723999;SS25;HEADWEAR;14538138;BUCKET01 MANY PATCH NEYYAN NVY INTL;SM-LXL;ML;198758629434;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB REVERSIBLE HAT;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NO COLOR;2V3;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;59.99;19.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $2,188.80 ;4500462528;;;;;; 03/14/2025;Everbright Industrial Hong Kon;CHINA;30.00;2107499;10723999;SS25 Japan;;
14538139SM10723999;SS25;HEADWEAR;14538139;BUCKET01 MANY PATCH LOSDOD BLK INTL;SM-LXL;SM;198758629472;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB REVERSIBLE HAT;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;NO COLOR;2V3;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;59.99;19.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $2,188.80 ;4500462528;;;;;; 03/14/2025;Everbright Industrial Hong Kon;CHINA;30.00;2107499;10723999;SS25 Japan;;
14538139ML10723999;SS25;HEADWEAR;14538139;BUCKET01 MANY PATCH LOSDOD BLK INTL;SM-LXL;ML;198758629465;JAPAN;MAY;1/05/2025;1M;MALE;SEASONAL COLLECTION;MLB REVERSIBLE HAT;NO;BUCKET 01;BUCKET 01;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;NO COLOR;2V3;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;59.99;19.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;114; $2,188.80 ;4500462528;;;;;; 03/14/2025;Everbright Industrial Hong Kon;CHINA;30.00;2107499;10723999;SS25 Japan;;
14538157SM10723806;SS25;HEADWEAR;14538157;BUCKET01 ALL OVER NFL WHI INTL;SM-LXL;SM;198758630010;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;FOOTBALL;NFL PROPERTIES;NFL ALL OVER;NO COLOR;2V1;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14538157ML10723806;SS25;HEADWEAR;14538157;BUCKET01 ALL OVER NFL WHI INTL;SM-LXL;ML;198758630003;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;FOOTBALL;NFL PROPERTIES;NFL ALL OVER;NO COLOR;2V1;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14538158SM10723806;SS25;HEADWEAR;14538158;BUCKET01 ALL OVER NBA BLKL INTL;SM-LXL;SM;198758630041;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;BASKETBALL;NBA PROPERTIES;NBA ALL OVER;NO COLOR;2V1;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14538158ML10723806;SS25;HEADWEAR;14538158;BUCKET01 ALL OVER NBA BLKL INTL;SM-LXL;ML;198758630034;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;TEAM ALL OVER;NO;BUCKET 01;BUCKET 01;;BASKETBALL;NBA PROPERTIES;NBA ALL OVER;NO COLOR;2V1;                      100% Cotton woven;NEO EXCLUSIVES;9008;;;;;64.99;20.8;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;114; $2,371.20 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;32.50;2107499;10723806;SS25 Japan;;
14538160OSFM10719115;SS25;ACCESSORIES;14538160;BOX PACK LARGE STONE NE LOGO INTL;OSFM;OSFM;198758630089;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;BOX PACK;NO;BACKPACK;BACKPACK;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;149.99;48;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $6,912.00 ;4500464698;;;;;; 12/27/2024;SHILLA GLOVIS CO.,LTD;VIETNAM;75.00;2107499;10719115;SS25 Japan;;
14538244OSFM10723806;SS25;HEADWEAR;14538244;940AFTR FLOWER EMB NE1920 WDNM INTL;OSFM;OSFM;198758631505;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;FLOWER EMBROIDERY;NO;940 AF TRUCKER;940 AF TRUCKER;;NONE;NON LICENSED;NONE;NO COLOR;2V1;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;228; $3,064.32 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;21.00;2107499;10723806;SS25 Japan;;
14538245OSFM10723806;SS25;HEADWEAR;14538245;940AFTR FLOWER EMB NE1920 BLK INTL;OSFM;OSFM;198758631512;JAPAN;MARCH;1/03/2025;1M;MALE;SEASONAL COLLECTION;FLOWER EMBROIDERY;NO;940 AF TRUCKER;940 AF TRUCKER;;NONE;NON LICENSED;NONE;NO COLOR;2V1;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;APRIL;192; $2,580.48 ;4500463589;;;;;; 01/06/2025;Qingdao Qianfeng Capart Int Co;CHINA;21.00;2107499;10723806;SS25 Japan;;
14538251OSFM10723799;SS25;HEADWEAR;14538251;940AFTR CLASSIC NE VISOR EMB BLK INTL;OSFM;OSFM;198758631574;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;CLASSIC NE;NO;940 AF TRUCKER;940 AF TRUCKER;;NONE;NEW ERA BRANDED;NONE;NO COLOR;2U9;                      100% Cotton woven;NEC EXCLUSIVES;9008;;;;;34.99;11.2;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;288; $3,225.60 ;4500463584;;;;;; 12/09/2024;Qingdao Qianfeng Capart Int Co;CHINA;17.50;2107499;10723799;SS25 Japan;;
14538263OSFM10723828;SS25;HEADWEAR;14538263;940AF PANCAKES WPIN NEYYAN TAN INTL;OSFM;OSFM;198758631697;JAPAN;APRIL;1/04/2025;1M;MALE;SEASONAL COLLECTION;PANCAKES;NO;940 AFRAME;940 AFRAME;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NO COLOR;2V2;                      100% Cotton woven;ENERGY;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MAY;288; $3,870.72 ;4500462516;;;;;; 02/14/2025;Everbright Industrial Hong Kon;CHINA;21.00;2107499;10723828;SS25 Japan;;
14538264OSFM10723828;SS25;HEADWEAR;14538264;940AF PANCAKES WPIN LOSDOD CHR BRN INTL;OSFM;OSFM;198758631703;JAPAN;APRIL;1/04/2025;1M;MALE;SEASONAL COLLECTION;PANCAKES;NO;940 AFRAME;940 AFRAME;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;NO COLOR;2V2;                      100% Cotton woven;ENERGY;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MAY;288; $3,870.72 ;4500462516;;;;;; 02/14/2025;Everbright Industrial Hong Kon;CHINA;21.00;2107499;10723828;SS25 Japan;;
14538265OSFM10723828;SS25;HEADWEAR;14538265;940AF PANCAKES WPIN BOSRED BRN CHR INTL;OSFM;OSFM;198758631710;JAPAN;APRIL;1/04/2025;1M;MALE;SEASONAL COLLECTION;PANCAKES;NO;940 AFRAME;940 AFRAME;;BASEBALL;MLB PROPERTIES;BOSTON RED SOX;NO COLOR;2V2;                      100% Cotton woven;ENERGY;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MAY;192; $2,580.48 ;4500462516;;;;;; 02/14/2025;Everbright Industrial Hong Kon;CHINA;21.00;2107499;10723828;SS25 Japan;;
1453835670010723799;SS25;HEADWEAR;14538356;5950 UPSIDEDOWN OAKATH AGLD INTL;700-800;700;198758634568;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;UPSIDE DOWN;NO;5950;5950;;BASEBALL;MLB PROPERTIES;OAKLAND ATHLETICS;NO COLOR;2U9;                      100% Cotton woven;ENERGY;9008;;;;;45.99;14.72;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;64; $942.08 ;4500462472;;;;;; 12/13/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;23.00;2107499;10723799;SS25 Japan;;
1453835671810723799;SS25;HEADWEAR;14538356;5950 UPSIDEDOWN OAKATH AGLD INTL;700-800;718;198758634599;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;UPSIDE DOWN;NO;5950;5950;;BASEBALL;MLB PROPERTIES;OAKLAND ATHLETICS;NO COLOR;2U9;                      100% Cotton woven;ENERGY;9008;;;;;45.99;14.72;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48; $706.56 ;4500462472;;;;;; 12/13/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;23.00;2107499;10723799;SS25 Japan;;
1453835671410723799;SS25;HEADWEAR;14538356;5950 UPSIDEDOWN OAKATH AGLD INTL;700-800;714;198758634582;JAPAN;FEBRUARY;1/02/2025;1M;MALE;SEASONAL COLLECTION;UPSIDE DOWN;NO;5950;5950;;BASEBALL;MLB PROPERTIES;OAKLAND ATHLETICS;NO COLOR;2U9;                      100% Cotton woven;ENERGY;9008;;;;;45.99;14.72;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/NEO;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48; $706.56 ;4500462472;;;;;; 12/13/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;23.00;2107499;10723799;SS25 Japan;;
