KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units; $$ ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
6066843871410640000;SS 25;HEADWEAR;60668438;0;HAND STITCHED FLORAL 25040 OAKATH  WHT;678-814;714;198582992827;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;OAKLAND ATHLETICS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;57; $766.08 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066843873810640000;SS 25;HEADWEAR;60668438;0;HAND STITCHED FLORAL 25040 OAKATH  WHT;678-814;738;198582992858;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;OAKLAND ATHLETICS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;38; $510.72 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844270010640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;700;198582993169;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;96; $1,290.24 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844271810640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;718;198582993190;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72; $967.68 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844271410640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;714;198582993183;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72; $967.68 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844273810640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;738;198582993213;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48; $645.12 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844570010640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;700;198582992926;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;96; $1,290.24 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844571810640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;718;198582992957;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72; $967.68 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844571410640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;714;198582992940;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;72; $967.68 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844573810640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;738;198582992971;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;48; $645.12 ;4500461519;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
60668459OSFM10641269;SS 25;HEADWEAR;60668459;0;NEUTRAL HEMP 25029 LOSDOD  WNC;OSFM;OSFM;198582967719;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;NEUTRAL HEMP;NO;940;940 AF;;BASEBALL;MLB;LOS ANGELES DODGERS;R226 G214 B181;6U4;"""Visor: 100% COTTON, Crown, Visor, Undervisor & Button: , Visor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;31.99;10.24;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;192; $1,966.08 ;4500461692;;;;;;;NANTONG CAPGLOBAL INTERNATIONA;CHINA;16.00;2107499;10641269;Energy Q1;;
60668461OSFM10641269;SS 25;HEADWEAR;60668461;0;NEUTRAL HEMP 25029 NEYYAN  WNC;OSFM;OSFM;198582967696;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;NEUTRAL HEMP;NO;940;940 AF;;BASEBALL;MLB;NEW YORK YANKEES;R226 G214 B181;6U4;"""Visor: 100% COTTON, Crown, Visor, Undervisor & Button: , Visor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;31.99;10.24;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;192; $1,966.08 ;4500461692;;;;;;;NANTONG CAPGLOBAL INTERNATIONA;CHINA;16.00;2107499;10641269;Energy Q1;;
60668467OSFM10641269;SS 25;HEADWEAR;60668467;0;PEARL ROPE GOLFER 25030 LOSDOD  OTC;OSFM;OSFM;198582967535;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PEARL ROPE GOLFER;NO;GOLFER;GOLFER;;BASEBALL;MLB;LOS ANGELES DODGERS;R12 G28 B71;6U4;"""Undervisor: 100% COTTON, Crown, Visor & Button: """;NEC EXCLUSIVES;9008;;;;;49.99;16;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $2,304.00 ;4500461569;;;;;;;Alpilao International Co., Ltd;LAOS;25.00;2107499;10641269;Energy Q1;;
60668478OSFM10641269;SS 25;HEADWEAR;60668478;0;PEARL ROPE GOLFER 25030 NEYYANCO  NVY;OSFM;OSFM;198582967511;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PEARL ROPE GOLFER;NO;GOLFER;GOLFER;;BASEBALL;MLB;NEW YORK YANKEES;NAVY;6U4;"""Undervisor: 100% COTTON, Crown, Visor & Button: """;NEC EXCLUSIVES;9008;;;;;49.99;16;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;144; $2,304.00 ;4500461569;;;;;;;Alpilao International Co., Ltd;LAOS;25.00;2107499;10641269;Energy Q1;;
60668484OSFM10641269;SS 25;HEADWEAR;60668484;0;PINSTRIPE LINEN 25044 BOSRED  XBL;OSFM;OSFM;198582967412;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PINSTRIPE LINEN;NO;940;940 AF;;BASEBALL;MLB;BOSTON RED SOX;OPEN MARKET BLUE;6U4;"""Crown: , Button & Visor: , Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,064.32 ;4500461546;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
60668489OSFM10641269;SS 25;HEADWEAR;60668489;0;PINSTRIPE LINEN 25044 LOSDOD  XBL;OSFM;OSFM;198582967375;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PINSTRIPE LINEN;NO;940;940 AF;;BASEBALL;MLB;LOS ANGELES DODGERS;OPEN MARKET BLUE;6U4;"""Crown: , Button & Visor: , Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,064.32 ;4500461546;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
60668493OSFM10641269;SS 25;HEADWEAR;60668493;0;PINSTRIPE LINEN 25044 SADPAD  XBL;OSFM;OSFM;198582967313;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PINSTRIPE LINEN;NO;940;940 AF;;BASEBALL;MLB;SAN DIEGO PADRES;OPEN MARKET BLUE;6U4;"""Crown: , Button & Visor: , Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,064.32 ;4500461546;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
60668496OSFM10641269;SS 25;HEADWEAR;60668496;0;PINSTRIPE LINEN 25044 HOUASTCO  XBL;OSFM;OSFM;198582967382;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PINSTRIPE LINEN;NO;940;940 AF;;BASEBALL;MLB;HOUSTON ASTROS;OPEN MARKET BLUE;6U4;"""Crown: , Button & Visor: , Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,064.32 ;4500461546;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
60668497OSFM10641269;SS 25;HEADWEAR;60668497;0;PINSTRIPE LINEN 25044 NEYYAN  XBL;OSFM;OSFM;198582967351;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;PINSTRIPE LINEN;NO;940;940 AF;;BASEBALL;MLB;NEW YORK YANKEES;OPEN MARKET BLUE;6U4;"""Crown: , Button & Visor: , Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;228; $3,064.32 ;4500461546;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2107499;10641269;Energy Q1;;
6066844270010640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;700;198582993169;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;80; $1,075.20 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844271810640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;718;198582993190;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;60; $806.40 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844271410640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;714;198582993183;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;60; $806.40 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844273810640000;SS 25;HEADWEAR;60668442;0;HAND STITCHED FLORAL 25040 LOSDOD  WHT;678-814;738;198582993213;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;LOS ANGELES DODGERS;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;40; $537.60 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844570010640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;700;198582992926;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;80; $1,075.20 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844571810640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;718;198582992957;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;60; $806.40 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844571410640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;714;198582992940;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;60; $806.40 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
6066844573810640000;SS 25;HEADWEAR;60668445;0;HAND STITCHED FLORAL 25040 NEYYAN  WHT;678-814;738;198582992971;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;HAND STITCHED FLORAL;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;R196 G153 B119;6U4;"""Crown: 100% COTTON, Button & Visor: 100% COTTON, Undervisor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;40; $537.60 ;4500461521;;;;;;;Alpilao International Co., Ltd;LAOS;21.00;2122674;10641271;Energy Q1;;
60668459OSFM10641271;SS 25;HEADWEAR;60668459;0;NEUTRAL HEMP 25029 LOSDOD  WNC;OSFM;OSFM;198582967719;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;NEUTRAL HEMP;NO;940;940 AF;;BASEBALL;MLB;LOS ANGELES DODGERS;R226 G214 B181;6U4;"""Visor: 100% COTTON, Crown, Visor, Undervisor & Button: , Visor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;31.99;10.24;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;192; $1,966.08 ;4500461693;;;;;;;NANTONG CAPGLOBAL INTERNATIONA;CHINA;16.00;2122674;10641271;Energy Q1;;
60668461OSFM10641271;SS 25;HEADWEAR;60668461;0;NEUTRAL HEMP 25029 NEYYAN  WNC;OSFM;OSFM;198582967696;NORTH AMERICA;FEBRUARY;7/02/2025;1M;UNISEX;SEASONAL COLLECTION;NEUTRAL HEMP;NO;940;940 AF;;BASEBALL;MLB;NEW YORK YANKEES;R226 G214 B181;6U4;"""Visor: 100% COTTON, Crown, Visor, Undervisor & Button: , Visor: 100% COTTON""";NEC EXCLUSIVES;9008;;;;;31.99;10.24;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEC EXCLUSIVE;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH;192; $1,966.08 ;4500461693;;;;;;;NANTONG CAPGLOBAL INTERNATIONA;CHINA;16.00;2122674;10641271;Energy Q1;;
60661586S10641315;SS 25;APPAREL;60661586;0;M DCANNI SSTEE2423 SUPMAN  CHW;5S-3XL NEW;S;198582295577;NORTH AMERICA;5/05/2025;MAY;1M;UNISEX;SEASONAL COLLECTION;DC 90TH ANNIVERSARY;NO;TOP;T-SHIRT;SHORT SLEEVE;ENTERTAINMENT;WARNER BROS;SUPERMAN;WHITE;6R7;"""Neckband: 100% COTTON, All Body: 100% COTTON""";LIFESTYLE;9008;;;;;54.99;27.5;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;24; $660.00 ;4500461465;;;;;;;"JIANGYIN JIUDINE S AND T CO; L";CHINA;27.50;2123953;10641315;LF Injection Q2;;
60661586M10641315;SS 25;APPAREL;60661586;0;M DCANNI SSTEE2423 SUPMAN  CHW;5S-3XL NEW;M;198582295560;NORTH AMERICA;5/05/2025;MAY;1M;UNISEX;SEASONAL COLLECTION;DC 90TH ANNIVERSARY;NO;TOP;T-SHIRT;SHORT SLEEVE;ENTERTAINMENT;WARNER BROS;SUPERMAN;WHITE;6R7;"""Neckband: 100% COTTON, All Body: 100% COTTON""";LIFESTYLE;9008;;;;;54.99;27.5;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;48; $1,320.00 ;4500461465;;;;;;;"JIANGYIN JIUDINE S AND T CO; L";CHINA;27.50;2123953;10641315;LF Injection Q2;;
60661586L10641315;SS 25;APPAREL;60661586;0;M DCANNI SSTEE2423 SUPMAN  CHW;5S-3XL NEW;L;198582295553;NORTH AMERICA;5/05/2025;MAY;1M;UNISEX;SEASONAL COLLECTION;DC 90TH ANNIVERSARY;NO;TOP;T-SHIRT;SHORT SLEEVE;ENTERTAINMENT;WARNER BROS;SUPERMAN;WHITE;6R7;"""Neckband: 100% COTTON, All Body: 100% COTTON""";LIFESTYLE;9008;;;;;54.99;27.5;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;48; $1,320.00 ;4500461465;;;;;;;"JIANGYIN JIUDINE S AND T CO; L";CHINA;27.50;2123953;10641315;LF Injection Q2;;
60661586XL10641315;SS 25;APPAREL;60661586;0;M DCANNI SSTEE2423 SUPMAN  CHW;5S-3XL NEW;XL;198582295584;NORTH AMERICA;5/05/2025;MAY;1M;UNISEX;SEASONAL COLLECTION;DC 90TH ANNIVERSARY;NO;TOP;T-SHIRT;SHORT SLEEVE;ENTERTAINMENT;WARNER BROS;SUPERMAN;WHITE;6R7;"""Neckband: 100% COTTON, All Body: 100% COTTON""";LIFESTYLE;9008;;;;;54.99;27.5;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;24; $660.00 ;4500461465;;;;;;;"JIANGYIN JIUDINE S AND T CO; L";CHINA;27.50;2123953;10641315;LF Injection Q2;;
60661587S10641315;SS 25;APPAREL;60661587;0;M DCANNI SSTEE2425 WONWOM  BLK;5S-3XL NEW;S;198582295454;NORTH AMERICA;5/05/2025;MAY;1M;UNISEX;SEASONAL COLLECTION;DC 90TH ANNIVERSARY;NO;TOP;T-SHIRT;SHORT SLEEVE;ENTERTAINMENT;WARNER BROS;WONDER WOMAN;BLACK;6R7;"""Neckband: 100% COTTON, All Body: 100% COTTON""";LIFESTYLE;9008;;;;;54.99;27.5;1029101;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEC EXCLUSIVE;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;12; $330.00 ;4500461465;;;;;;;"JIANGYIN JIUDINE S AND T CO; L";CHINA;27.50;2123953;10641315;LF Injection Q2;;
