ItemName;ItemCode;Empresa;createdate;updatedate;u_categoria;u_estilo;u_genero;u_familia;u_descrip_color;u_sellitem;BarCode
1720310375/CAMISETA/XL/Arena;111000952513215;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310375;MENS;APPAREL;ARENA;1;8.44557E+12
1720310371/CAMISETA/S/Negro;111000952662915;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310371;MENS;APPAREL;NEGRO;1;8.44557E+12
1720310371/CAMISETA/M/Negro;111000952663015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310371;MENS;APPAREL;NEGRO;1;8.44557E+12
1720310371/CAMISETA/L/Negro;111000952663115;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310371;MENS;APPAREL;NEGRO;1;8.44557E+12
1720310371/CAMISETA/XL/Negro;111000952663215;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310371;MENS;APPAREL;NEGRO;1;8.44557E+12
1720310373/CAMISETA/S/Azul marino;111000952912915;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310373;MENS;APPAREL;AZUL MARINO;1;8.44557E+12
1720310373/CAMISETA/M/Azul marino;111000952913015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310373;MENS;APPAREL;AZUL MARINO;1;8.44557E+12
1720310373/CAMISETA/L/Azul marino;111000952913115;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310373;MENS;APPAREL;AZUL MARINO;1;8.44557E+12
1720310373/CAMISETA/XL/Azul marino;111000952913215;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310373;MENS;APPAREL;AZUL MARINO;1;8.44557E+12
1720310377/CAMISETA/S/Azul canard;111000952942915;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310377;MENS;APPAREL;AZUL CANARD;1;8.44557E+12
1720310377/CAMISETA/M/Azul canard;111000952943015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310377;MENS;APPAREL;AZUL CANARD;1;8.44557E+12
1720310377/CAMISETA/L/Azul canard;111000952943115;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1720310377;MENS;APPAREL;AZUL CANARD;1;8.44557E+12
CAMISETA AZUL/CAFÉ XL ADOLFO DOMINGUEZ;111000952943215;SBO_RD_DISREGRD;05/03/2025 0:00;05/03/2025 0:00;CAMISETA/POLOS;null;MENS;APPAREL;AZUL;1;null
1740617294/POLO/S/Caqui;111000953232915;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617294;MENS;APPAREL;CAQUI;1;8.44557E+12
1740617294/POLO/M/Caqui;111000953233015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617294;MENS;APPAREL;CAQUI;1;8.44557E+12
1740617294/POLO/L/Caqui;111000953233115;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617294;MENS;APPAREL;CAQUI;1;8.44557E+12
POLO BEIGE/ROSADO XL ADOLFO DOMINGUEZ;111000953233215;SBO_RD_DISREGRD;05/03/2025 0:00;05/03/2025 0:00;CAMISETA/POLOS;null;MENS;APPAREL;BEIGE;1;null
1740617293/POLO/S/Azul;111000953992915;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617293;MENS;APPAREL;AZUL;1;8.44557E+12
1740617293/POLO/M/Azul;111000953993015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617293;MENS;APPAREL;AZUL;1;8.44557E+12
2250214271/CINTURÓN/80/Negro;101200896661815;SBO_RD_DISREGRD;24/01/2025 0:00;06/02/2025 0:00;CINTURÓN;2250214271;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2250214271/CINTURÓN/90/Negro;101200896662015;SBO_RD_DISREGRD;24/01/2025 0:00;06/02/2025 0:00;CINTURÓN;2250214271;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2170514291/TOP/40/Multicolor2;101000886703515;SBO_RD_DISREGRD;23/01/2025 0:00;06/02/2025 0:00;CAMISA/BLUSA/TOP;2170514291;WOMENS;APPAREL;MULTICOLOR;1;8.44557E+12
2170514291/TOP/34/Multicolor2;101000886703815;SBO_RD_DISREGRD;23/01/2025 0:00;06/02/2025 0:00;CAMISA/BLUSA/TOP;2170514291;WOMENS;APPAREL;MULTICOLOR;1;8.44557E+12
2170612841/TOP/36/Naranja;101000887500315;SBO_RD_DISREGRD;24/01/2025 0:00;28/03/2025 0:00;CAMISA/BLUSA/TOP;2170612841;WOMENS;APPAREL;NARANJA;1;null
2170612841/TOP/38/Naranja;101000887500415;SBO_RD_DISREGRD;24/01/2025 0:00;06/02/2025 0:00;CAMISA/BLUSA/TOP;2170612841;WOMENS;APPAREL;NARANJA;1;8.44557E+12
2220211181/CAMISA/40/Multicolor2;101000239703515;SBO_RD_DISREGRD;04/03/2024 0:00;30/10/2024 0:00;CAMISA/BLUSA/TOP;2220211181;WOMENS;APPAREL;MULTICOLOR;1;8.44557E+12
2220415732/CAMISA/36/Azul marino;101000240910315;SBO_RD_DISREGRD;04/03/2024 0:00;10/06/2024 0:00;CAMISA/BLUSA/TOP;2220415732;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2220516161/CAMISA/42/Gris claro;101000241710715;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2220516161;WOMENS;APPAREL;GRIS CLARO;1;8.44557E+12
2220516161/CAMISA/40/Gris claro;101000241713515;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2220516161;WOMENS;APPAREL;GRIS CLARO;1;8.44557E+12
2220516161/CAMISA/34/Gris claro;101000241713815;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2220516161;WOMENS;APPAREL;GRIS CLARO;1;8.44557E+12
2540213321/TOP/S/Negro;101000097662915;SBO_RD_DISREGRD;04/01/2024 0:00;30/10/2024 0:00;CAMISA/BLUSA/TOP;2540213321;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2540213321/TOP/M/Negro;101000097663015;SBO_RD_DISREGRD;04/01/2024 0:00;20/06/2024 0:00;CAMISA/BLUSA/TOP;2540213321;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2530412342/JERSEY/M/Crudo;101000090243015;SBO_RD_DISREGRD;04/01/2024 0:00;05/04/2024 0:00;CAMISA/BLUSA/TOP;2530412342;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2530521621/JERSEY/XS/Verde;101000091772815;SBO_RD_DISREGRD;04/01/2024 0:00;26/03/2024 0:00;CAMISA/BLUSA/TOP;2530521621;WOMENS;APPAREL;VERDE;1;8.44557E+12
2530521621/JERSEY/S/Verde;101000091772915;SBO_RD_DISREGRD;04/01/2024 0:00;05/04/2024 0:00;CAMISA/BLUSA/TOP;2530521621;WOMENS;APPAREL;VERDE;1;8.44557E+12
2530521621/JERSEY/L/Verde;101000091773115;SBO_RD_DISREGRD;04/01/2024 0:00;05/04/2024 0:00;CAMISA/BLUSA/TOP;2530521621;WOMENS;APPAREL;VERDE;1;8.44557E+12
2530614062/JERSEY/XS/Negro;101000092662815;SBO_RD_DISREGRD;04/01/2024 0:00;23/02/2024 0:00;CAMISA/BLUSA/TOP;2530614062;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2530614062/JERSEY/S/Negro;101000092662915;SBO_RD_DISREGRD;04/01/2024 0:00;20/06/2024 0:00;CAMISA/BLUSA/TOP;2530614062;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2530614062/JERSEY/L/Negro;101000092663115;SBO_RD_DISREGRD;04/01/2024 0:00;21/11/2024 0:00;CAMISA/BLUSA/TOP;2530614062;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2530721761/JERSEY/XS/Camel;101000093402815;SBO_RD_DISREGRD;04/01/2024 0:00;23/07/2024 0:00;CAMISA/BLUSA/TOP;2530721761;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2530721761/JERSEY/S/Camel;101000093402915;SBO_RD_DISREGRD;04/01/2024 0:00;23/07/2024 0:00;CAMISA/BLUSA/TOP;2530721761;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2530721761/JERSEY/L/Camel;101000093403115;SBO_RD_DISREGRD;04/01/2024 0:00;21/11/2024 0:00;CAMISA/BLUSA/TOP;2530721761;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2660512731/BOLSO/OS/Amarillo claro;101200500074015;SBO_RD_DISREGRD;05/07/2024 0:00;31/01/2025 0:00;BOLSOS;2660512731;WOMENS;ACCESSORIES;AMARILLO CLARO;1;8.44557E+12
2120311441/BOLSO/OS/Plata negra;101200520644015;SBO_RD_DISREGRD;10/08/2024 0:00;24/08/2024 0:00;BOLSOS;2120311441;WOMENS;ACCESSORIES;PLATEADO NEGRA;1;8.44557E+12
2120410873/BOLSO/OS/Negro;101200521664015;SBO_RD_DISREGRD;10/08/2024 0:00;05/12/2024 0:00;BOLSOS;2120410873;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2121011933/BOLSO/OS/Cuero;101200522414015;SBO_RD_DISREGRD;10/08/2024 0:00;07/01/2025 0:00;BOLSOS;2121011933;WOMENS;ACCESSORIES;CUERO;1;8.44557E+12
2121011934/BOLSO/OS/Negro;101200522664015;SBO_RD_DISREGRD;10/08/2024 0:00;24/08/2024 0:00;BOLSOS;2121011934;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2121011932/BOLSO/OS/Verde oliva;101200522744015;SBO_RD_DISREGRD;10/08/2024 0:00;24/08/2024 0:00;BOLSOS;2121011932;WOMENS;ACCESSORIES;VERDE OLIVA;1;8.44557E+12
2121820141/BOLSO/OS/Negro;101200525664015;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;BOLSOS;2121820141;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2121919551/BOLSO/OS/Ocre;101200526544015;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;BOLSOS;2121919551;WOMENS;ACCESSORIES;OCRE;1;8.44557E+12
2910212071/VESTIDO/38/Estampado flores;101000930130415;SBO_RD_DISREGRD;27/01/2025 0:00;25/04/2025 0:00;VESTIDOS;2910212071;WOMENS;APPAREL;ESTAMPADO FLORES;1;8.44557E+12
2910212071/VESTIDO/40/Estampado flores;101000930133515;SBO_RD_DISREGRD;27/01/2025 0:00;26/04/2025 0:00;VESTIDOS;2910212071;WOMENS;APPAREL;ESTAMPADO FLORES;1;8.44557E+12
2910212071/VESTIDO/34/Estampado flores;101000930133815;SBO_RD_DISREGRD;27/01/2025 0:00;25/04/2025 0:00;VESTIDOS;2910212071;WOMENS;APPAREL;ESTAMPADO FLORES;1;8.44557E+12
2171018511/TOP/38/Amarillo estampado;101000957090415;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2171018511;WOMENS;APPAREL;AMARILLO ESTAMPADO;1;8.44557E+12
2171018511/TOP/40/Amarillo estampado;101000957093515;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2171018511;WOMENS;APPAREL;AMARILLO ESTAMPADO;1;8.44557E+12
2171018511/TOP/34/Amarillo estampado;101000957093815;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2171018511;WOMENS;APPAREL;AMARILLO ESTAMPADO;1;8.44557E+12
B001/PERCHA PARA ABRIGO/OS/NEGRO;111200188674015;SBO_RD_DISREGRD;05/01/2024 0:00;16/07/2024 0:00;PERCHA PARA ABRIGO;B001;MENS;ACCESSORIES;NEGRO;1;null
B001/SOPORTE DISPLAYS/OS/NEGRO;111200188684015;SBO_RD_DISREGRD;05/01/2024 0:00;16/07/2024 0:00;SOPORTE DISPLAYS;B001;MENS;ACCESSORIES;NEGRO;1;null
B002/ROTULO NEON LED/OS/NEGRO;111200188694015;SBO_RD_DISREGRD;16/07/2024 0:00;16/07/2024 0:00;OTROS;B002;NO APLICA;NO APLICA;NEGRO;1;null
2580313912/ANILLO/14/Amarillo claro;101200296073715;SBO_RD_DISREGRD;05/03/2024 0:00;05/03/2024 0:00;BISUTERÍA;2580313912;WOMENS;ACCESSORIES;AMARILLO CLARO;1;null
2580313912/ANILLO/16/Amarillo claro;101200296074115;SBO_RD_DISREGRD;05/03/2024 0:00;16/03/2024 0:00;BISUTERÍA;2580313912;WOMENS;ACCESSORIES;AMARILLO CLARO;1;8.44557E+12
2750212182/CHAQUETA/M/Verde pistacho;101000928763015;SBO_RD_DISREGRD;27/01/2025 0:00;06/02/2025 0:00;CHAQUETAS;2750212182;WOMENS;APPAREL;VERDE PISTACHO;1;8.44557E+12
2750212182/CHAQUETA/L/Verde pistacho;101000928763115;SBO_RD_DISREGRD;27/01/2025 0:00;06/02/2025 0:00;CHAQUETAS;2750212182;WOMENS;APPAREL;VERDE PISTACHO;1;8.44557E+12
2900114321/PANTALÓN/36/Azul oscuro;101000929960315;SBO_RD_DISREGRD;27/01/2025 0:00;13/03/2025 0:00;PANTALONES;2900114321;WOMENS;APPAREL;AZUL OSCURO;1;8.44557E+12
2532023242/JERSEY/S/Verde pistacho;101000915762915;SBO_RD_DISREGRD;27/01/2025 0:00;06/02/2025 0:00;CAMISA/BLUSA/TOP;2532023242;WOMENS;APPAREL;VERDE PISTACHO;1;8.44557E+12
2900516731/PANTALÓN/34/Crudo;101000504243815;SBO_RD_DISREGRD;05/07/2024 0:00;31/01/2025 0:00;PANTALONES;2900516731;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2912722901/VESTIDO/42/Azul;101000507990715;SBO_RD_DISREGRD;05/07/2024 0:00;17/01/2025 0:00;VESTIDOS;2912722901;WOMENS;APPAREL;AZUL;1;8.44557E+12
2912722901/VESTIDO/40/Azul;101000507993515;SBO_RD_DISREGRD;05/07/2024 0:00;05/12/2024 0:00;VESTIDOS;2912722901;WOMENS;APPAREL;AZUL;1;8.44557E+12
2913223601/VESTIDO/36/Burdeos;101000509370315;SBO_RD_DISREGRD;05/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2913223601;WOMENS;APPAREL;BURDEOS;1;8.44557E+12
2913223601/VESTIDO/38/Burdeos;101000509370415;SBO_RD_DISREGRD;05/07/2024 0:00;17/07/2024 0:00;VESTIDOS;2913223601;WOMENS;APPAREL;BURDEOS;1;8.44557E+12
2913521431/VESTIDO/38/Blanco natural;101000510120415;SBO_RD_DISREGRD;05/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2913521431;WOMENS;APPAREL;BLANCO NATURAL;1;8.44557E+12
2913823522/VESTIDO/36/Blanco;101000511110315;SBO_RD_DISREGRD;05/07/2024 0:00;07/01/2025 0:00;VESTIDOS;2913823522;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2913823522/VESTIDO/38/Blanco;101000511110415;SBO_RD_DISREGRD;05/07/2024 0:00;17/07/2024 0:00;VESTIDOS;2913823522;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2914325213/VESTIDO/36/Teja;101000512460315;SBO_RD_DISREGRD;08/07/2024 0:00;07/01/2025 0:00;VESTIDOS;2914325213;WOMENS;APPAREL;TEJA;1;8.44557E+12
2914325213/VESTIDO/38/Teja;101000512460415;SBO_RD_DISREGRD;08/07/2024 0:00;05/12/2024 0:00;VESTIDOS;2914325213;WOMENS;APPAREL;TEJA;1;8.44557E+12
2921921552/VESTIDO/M/Amarillo claro;101000514073015;SBO_RD_DISREGRD;08/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2921921552;WOMENS;APPAREL;AMARILLO CLARO;1;8.44557E+12
2922824501/VESTIDO/XS/Blanco;101000515112815;SBO_RD_DISREGRD;08/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2922824501;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2922824501/VESTIDO/M/Blanco;101000515113015;SBO_RD_DISREGRD;08/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2922824501;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2922824501/VESTIDO/L/Blanco;101000515113115;SBO_RD_DISREGRD;08/07/2024 0:00;17/07/2024 0:00;VESTIDOS;2922824501;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2923023291/VESTIDO/XS/Azul;101000516992815;SBO_RD_DISREGRD;08/07/2024 0:00;31/01/2025 0:00;VESTIDOS;2923023291;WOMENS;APPAREL;AZUL;1;8.44557E+12
2923023291/VESTIDO/M/Azul;101000516993015;SBO_RD_DISREGRD;08/07/2024 0:00;21/11/2024 0:00;VESTIDOS;2923023291;WOMENS;APPAREL;AZUL;1;8.44557E+12
2020110671/ABRIGO/S/Blanco y negro;101000518112915;SBO_RD_DISREGRD;10/08/2024 0:00;31/01/2025 0:00;EXTERIOR;2020110671;WOMENS;APPAREL;BLANCO Y NEGRO;1;8.44557E+12
2170111231/TOP/36/Azul oscuro;101000530960315;SBO_RD_DISREGRD;12/08/2024 0:00;17/01/2025 0:00;CAMISA/BLUSA/TOP;2170111231;WOMENS;APPAREL;AZUL OSCURO;1;8.44557E+12
2170111231/TOP/34/Azul oscuro;101000530963815;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170111231;WOMENS;APPAREL;AZUL OSCURO;1;8.44557E+12
2170410953/TOP/36/Naranja;101000531500315;SBO_RD_DISREGRD;12/08/2024 0:00;24/08/2024 0:00;CAMISA/BLUSA/TOP;2170410953;WOMENS;APPAREL;NARANJA;1;8.44557E+12
2170511331/TOP/36/Amarillo;101000532100315;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170511331;WOMENS;APPAREL;AMARILLO;1;8.44557E+12
2170511331/TOP/38/Amarillo;101000532100415;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170511331;WOMENS;APPAREL;AMARILLO;1;8.44557E+12
2170714331/TOP/36/Negro;101000533660315;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170714331;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2170714331/TOP/38/Negro;101000533660415;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170714331;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2532424491/TOP/M/Negro;101000995663015;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2532424491;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2532824601/TOP/XS/Crema;101000996122815;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2532824601;WOMENS;APPAREL;CREMA;1;8.44557E+12
2532824601/TOP/S/Crema;101000996122915;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2532824601;WOMENS;APPAREL;CREMA;1;8.44557E+12
2532824601/TOP/M/Crema;101000996123015;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2532824601;WOMENS;APPAREL;CREMA;1;8.44557E+12
2630218632/MONO/XS/Azul marino;101001008912815;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2630218632;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2630218632/MONO/S/Azul marino;101001008912915;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2630218632;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2630218632/MONO/M/Azul marino;101001008913015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2630218632;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2580213581/ANILLO/16/Verde;101200997774115;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2580213581;WOMENS;ACCESSORIES;VERDE;1;8.44557E+12
2580314391/ANILLO/12/Dorado;101200998053615;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2580314391;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2580314391/ANILLO/14/Dorado;101200998053715;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2580314391;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2580314391/ANILLO/16/Dorado;101200998054115;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2580314391;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2590411031/PENDIENTES/OS/Dorado;101200999054015;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2590411031;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2590613591/PENDIENTES/OS/Verde;101201000774015;SBO_RD_DISREGRD;10/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2590613591;WOMENS;ACCESSORIES;VERDE;1;8.44557E+12
2590713601/PENDIENTES/OS/Violeta;101201001954015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2590713601;WOMENS;ACCESSORIES;VIOLETA;1;8.44557E+12
2590914371/PENDIENTES/OS/Dorado;101201002054015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2590914371;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2591214882/PENDIENTES/OS/Chocolate;101201003244015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2591214882;WOMENS;ACCESSORIES;CHOCOLATE;1;8.44557E+12
2591717171/PENDIENTES/OS/Dorado;101201004054015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2591717171;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2591817112/PENDIENTES/OS/Dorado;101201005054015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2591817112;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2592118091/PENDIENTES/OS/Dorado-plateado;101201006044015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2592118091;WOMENS;ACCESSORIES;DORADO-PLATEADO;1;8.44557E+12
2600221571/MONO/XS/Azul prusia;101201007962815;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2600221571;WOMENS;APPAREL;AZUL PRUSIA;1;8.44557E+12
2600221571/MONO/S/Azul prusia;101201007962915;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2600221571;WOMENS;APPAREL;AZUL PRUSIA;1;8.44557E+12
2600221571/MONO/M/Azul prusia;101201007963015;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2600221571;WOMENS;APPAREL;AZUL PRUSIA;1;8.44557E+12
2600221571/MONO/L/Azul prusia;101201007963115;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2600221571;WOMENS;APPAREL;AZUL PRUSIA;1;8.44557E+12
2630218632/MONO/L/Azul marino;101001008913115;SBO_RD_DISREGRD;11/03/2025 0:00;13/03/2025 0:00;MONO;2630218632;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
1740617293/POLO/L/Azul;111000953993115;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617293;MENS;APPAREL;AZUL;1;8.44557E+12
1740617293/POLO/XL/Azul;111000953993215;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISETA/POLOS;1740617293;MENS;APPAREL;AZUL;1;8.44557E+12
1202121706/CAMISA/S/Natural;111001041252915;SBO_RD_DISREGRD;14/04/2025 0:00;26/04/2025 0:00;null;null;null;NO APLICA;null;1;8.44557E+12
1202121706/CAMISA/M/Natural;111001041253015;SBO_RD_DISREGRD;14/04/2025 0:00;26/04/2025 0:00;null;null;null;NO APLICA;null;1;8.44557E+12
1202121706/CAMISA/L/Natural;111001041253115;SBO_RD_DISREGRD;14/04/2025 0:00;26/04/2025 0:00;null;null;null;NO APLICA;null;1;8.44557E+12
2122116021/BOLSO/OS/Verde oliva;101200954744015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;BOLSOS;2122116021;WOMENS;ACCESSORIES;VERDE OLIVA;1;8.44557E+12
2123516741/BOLSO/OS/Crema;101200955124015;SBO_RD_DISREGRD;05/03/2025 0:00;26/04/2025 0:00;BOLSOS;2123516741;WOMENS;ACCESSORIES;CREMA;1;8.44557E+12
2130114351/PULSERA/OS/Dorado;101200956054015;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;BISUTERÍA;2130114351;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2250314252/CINTURÓN/85/Negro;101200974661915;SBO_RD_DISREGRD;06/03/2025 0:00;13/03/2025 0:00;CINTURÓN;2250314252;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2171018511/TOP/36/Amarillo estampado;101000957090315;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2171018511;WOMENS;APPAREL;AMARILLO ESTAMPADO;1;8.44557E+12
2171216292/CHALECO/36/Crudo;101000958240315;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CHALECO;2171216292;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2171216292/CHALECO/38/Crudo;101000958240415;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CHALECO;2171216292;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2171216292/CHALECO/40/Crudo;101000958243515;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CHALECO;2171216292;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2172125571/TOP/36/Azul claro;101000959910315;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2172125571;WOMENS;APPAREL;AZUL CLARO;1;8.44557E+12
2172125571/TOP/38/Azul claro;101000959910415;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2172125571;WOMENS;APPAREL;AZUL CLARO;1;8.44557E+12
2172125571/TOP/40/Azul claro;101000959913515;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2172125571;WOMENS;APPAREL;AZUL CLARO;1;8.44557E+12
2190111481/CAMISA/36/Blanco;101000960110315;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2190111481;WOMENS;APPAREL;BLANCO;1;8.44557E+12
2190111481/CAMISA/38/Blanco;101000960110415;SBO_RD_DISREGRD;05/03/2025 0:00;13/03/2025 0:00;CAMISA/BLUSA/TOP;2190111481;WOMENS;APPAREL;BLANCO;1;8.44557E+12
